ident,type,name,latitude_deg,longitude_deg,municipality 
US-0299,heliport,Kaweah Delta District Heliport (A-lll),36.3281,-119.2939,Visalia
US-0300,heliport,Kern Valley Hospital Heliport,35.6345,-118.4069,Mountain Mesa
US-0301,heliport,Mad River Community Hospital Heliport,40.895308,-124.090957,Arcata
US-0308,heliport,Pebbly Beach Seaplane Base Helipad,33.336686,-118.311455,Avalon
US-0322,closed,Camp San Luis Obispo Army Airfield,35.3321,-120.7483,Camp San Luis Obispo
US-0330,heliport,Auto Club Speedway Heliport,34.0874,-117.50506,Ontario
US-0337,heliport,Behring Ranch Heliport,39.3413112,-121.9509333,Colusa
US-0384,closed,Rasor Airfield,35.13047,-116.20977,Baker
US-0385,heliport,Marine Corps Community Services Barstow Heliport,34.873565,-116.954883,Barstow
US-0387,heliport,Adventist Health Howard Memorial Heliport,39.389097,-123.339297,Willits
US-0404,heliport,Centerport Heliport,33.6716917,-117.8747611,Costa Mesa
US-0434,heliport,UCSD Health System East Campus Interim Heliport,32.876406,-117.2210194,La Jolla
US-0462,small_airport,Mercey Hot Springs Airport,36.706512,-120.860132,Firebaugh
US-0483,closed,Reeves Field,33.75,-118.257001,San Pedro
US-0507,closed,Natomas Field,38.638237,-121.515236,Sacramento
US-0556,small_airport,Flying Gluepie Ranch Airport,38.467604,-120.803483,Fiddletown
US-0598,heliport,Ronald Reagan UCLA Medical Center Helistop,34.066739,-118.446532,Los Angeles
US-0731,small_airport,Pom Wonderful Airstrip,36.652744,-119.587113,Del Rey
US-0743,closed,Chateau Thierry Flying Field (1919),33.82469,-118.18795,Long Beach
US-0799,heliport,Blackwater Heliport,33.499701,-117.041322,Temecula
US-0840,heliport,Manclark Airway Heliport,33.675027,-117.873166,Costa Mesa
US-0854,heliport,Loma Ridge Communication Center Heliport,33.765533,-117.744125,Silverado
US-0864,heliport,Temecula Valley Hospital Heliport,33.480208,-117.107989,Temecula
US-0915,heliport,Memorial Hospital Los Banos Heliport,37.064535,-120.858965,Los Banos
US-0916,small_airport,Zamora Airport,38.79925,-121.830694,Woodland
US-0950,heliport,Rancho Springs Medical Center EMS Landing Site Heliport,33.557747,-117.183369,Murrieta
US-0954,closed,Benbow Airport,40.06638,-123.78651,Garberville
US-10016,closed,Burroughs Heliport,35.704102,-119.376999,Wasco
US-10017,closed,Dixon Airport,34.922199,-119.526001,New Cuyama
US-10018,closed,Haws Airport,36.9416,-120.242995,Madera
US-10019,closed,Meadow Airstrip,40.156399,-122.302002,Red Bluff
US-10020,closed,Long Point Heliport,33.736903,-118.397427,Rancho Palos Verdes
US-10123,closed,Dick Taylor Airstrip,34.881901,-115.733002,Kelso
US-10124,closed,Mazza Airport,38.1852,-122.601997,Petaluma
US-10131,closed,W R Byron Airport,33.679199,-114.643997,Blythe
US-10132,closed,Cortopassi Airport,38.013802,-121.125999,Linden
US-10142,closed,Chapin Medical Pad Heliport,33.8936,-117.598,Corona
US-10145,closed,Parker Center Heliport,34.052162,-118.241177,Los Angeles
US-10152,closed,Rancho Vallecito Airport,32.970901,-116.408997,Julian
US-10164,closed,PG&E Auburn Service Center Heliport,38.888,-121.074997,Auburn
US-10168,closed,Sallaberry Ranch Strip,37.057201,-120.143997,Madera
US-10190,closed,Yandell Ranch Airport,37.640624,-121.163285,Modesto
US-10291,closed,Lake Mathews Airport,33.8531,-117.424004,Riverside
US-10302,closed,Paradise Valley Hospital Heliport,32.683899,-117.082001,National City
US-10304,closed,Terminal Annex Heliport,34.058102,-118.236,Los Angeles
US-10310,closed,Naval Hospital Heliport,37.766899,-122.151001,Oakland
US-10311,closed,Costerisan Farms Airport,35.263302,-119.045998,Bakersfield
US-10318,closed,Los Angeles Times Helipad,34.050598,-118.246002,Los Angeles
US-10322,closed,Merle Norman Cosmetics Bldg 3 Heliport,33.9533,-118.380997,Los Angeles
US-10343,closed,Little Hands Airport,37.803299,-122.028999,San Ramon
US-10344,closed,O'Connell Brothers Airport,32.959635,-115.544586,Brawley
US-10358,closed,San Joaquin Sprayers Inc Heliport,35.792999,-119.183998,Delano
US-10359,closed,San Joaquin Helicopters Heliport,35.7911,-119.230003,Delano
US-1038,closed,Conner Airport,35.097004,-115.221257,Goffs
US-10481,closed,Sunrise Dusters Airport,38.818745,-121.714171,Knights Landing
US-10496,closed,Triangle T Ranch Airport,36.9986,-120.464996,Chowchilla
US-10509,closed,El Rico Airport,36.042542,-119.64622,Corcoran
US-10531,closed,J & J Crop Dusters Inc Airport,35.180093,-118.855967,Arvin
US-10532,closed,Majors Airport,35.5261,-119.101997,Bakersfield
US-10533,closed,Mark Franz Private Strip,37.1749,-119.609001,O'Neals
US-10534,closed,Peoria Airport,37.9217,-120.514999,Jamestown
US-1060,heliport,David Grant USAF Medical Center Heliport,38.270296,-121.970902,Fairfield
US-10639,closed,R.I. San Bernardino G/L Helistop,34.074501,-117.268997,San Bernardino
US-10640,closed,Di Giorgio Ranch Airport,35.256901,-118.833,Arvin
US-10646,closed,Willis Ranch Airport,37.065497,-120.567,Dos Palos
US-10656,closed,Emmett Field,37.083646,-120.500951,Dos Palos
US-10686,closed,West Side Field Station Airport,36.338799,-120.110001,Five Points
US-10687,closed,Du Bois Ranch Airport,36.703602,-120.135002,Kerman
US-10688,closed,Boeing Canoga Park Heliport,34.188301,-118.600998,Canoga Park
US-10689,closed,Playa Vista 1 Heliport,33.980801,-118.404999,Culver City
US-10690,closed,Playa Vista 2 Heliport,33.980111,-118.407721,Culver City
US-10691,closed,Playa Vista 3 Heliport,33.974998,-118.416,Culver City
US-10787,closed,7-M Ranch Airport,38.731602,-122.563004,Middletown
US-10828,closed,Valley Medical Center Heliport,36.737171,-119.752959,Fresno
US-10835,closed,Swanson Ranch Nr 1 Airport,36.399899,-119.617995,Hanford
US-10849,closed,Swanson Ranch Number 2 Airport,36.467298,-119.880655,Riverdale
US-10850,closed,Elwood Onshore Facility Heliport,34.430302,-119.912003,Goleta
US-10859,closed,High Hill Ranch Heliport,38.741833,-120.718564,Camino
US-10860,closed,Pines Airpark,33.645599,-117.109333,Winchester
US-10861,closed,NBC-TV Heliport,34.153599,-118.331001,Burbank
US-10862,closed,United Ca Bank Data Processing Ops Heliport,34.069698,-118.292,Los Angeles
US-10863,closed,Bland Field,36.710905,-120.031828,Kerman
US-10906,closed,Travis Air Force Base Aero Club,38.269688,-121.972081,Fairfield
US-10931,closed,Sacatar Meadows Airport,35.989899,-118.080002,Inyokern
US-10946,closed,McCarthy Ranch Heliport,36.847698,-119.824997,Fresno
US-10975,closed,Tejon Agricultural Airport,34.989101,-118.915001,Lebec
US-10984,closed,Noltas Airport,39.57927,-122.197929,Willows
US-10994,closed,Pomona Superior Court Heliport,34.05249863,-117.7490005,Pomona
US-11004,closed,Johnson Ranch Airport,37.191101,-120.276001,Le Grand
US-11005,closed,Blair Strip,36.27619,-119.641789,Hanford
US-11139,closed,Patterson Airport,37.468488,-121.16927,Patterson
US-11140,closed,Coonrod Ranch Airport,41.6171,-122.319,Montague
US-11141,closed,U of C - Richmond Field Station Heliport,37.913799,-122.332002,Richmond
US-11142,closed,Peterson Airport,37.723499,-120.889999,Riverbank
US-11143,closed,Commodore Heliport,37.810799,-122.415001,San Francisco
US-11144,closed,Flea Port Heliport,37.3736,-121.879997,San Jose
US-11145,closed,American Display Heliport,33.55445,-117.608449,Rancho Santa Margarita
US-11146,closed,Stevinson Strip,37.323827,-120.86287,Stevinson
US-11147,closed,Jones Heliport,37.979353,-121.229689,Stockton
US-11148,closed,Ports O'Call Heliport,33.731657,-118.275837,San Pedro
US-11149,closed,33 Strip,37.670259,-121.327933,Tracy
US-11150,closed,Gilbreath Bros Duck Club Airport,35.677086,-119.582131,Wasco
US-11151,closed,San Bernardino County Medical Center Heliport,34.1278,-117.267997,San Bernardino
US-11152,closed,Corona Regional Medical Center Heliport,33.8731,-117.568001,Corona
US-11153,closed,First Interstate Bank Building Heliport,33.753601,-117.867996,Santa Ana
US-11154,closed,Albalisa Dinner Playhouse Inc Heliport,33.766998,-117.917999,Santa Ana
US-11155,closed,Goleta Valley Community Hospital Heliport,34.433399,-119.810289,Santa Barbara
US-11157,closed,Sharp Chula Vista Medical Center Heliport,32.619499,-117.023003,Chula Vista
US-11158,closed,Danby Airstrip,34.555,-115.356003,Danby
US-11159,closed,Wells Fargo-Cv Heliport,34.041666,-118.272581,Los Angeles
US-11160,closed,Queensway Bay Heliport,33.754901,-118.194995,Long Beach
US-11161,closed,First Interstate Bank Heliport,34.2686,-118.718002,Simi Valley
US-11162,closed,Oakland Convention Center Heliport,37.802399,-122.274002,Oakland
US-11163,closed,Mission Viejo Company Helistop,33.572201,-117.725998,Aliso Viejo
US-11164,closed,Boeing Seal Beach (Ground Level) Heliport,33.755454,-118.086982,Seal Beach
US-11165,closed,Orange County Steel Salvage Heliport,33.848107,-117.85105,Anaheim
US-11166,closed,VA Medical Center Long Beach Heliport,33.775799,-118.120003,Long Beach
US-11167,closed,Hollywood Presbyterian Hospital Heliport,34.096428,-118.290323,Los Angeles
US-11168,closed,Rotor-Aids Maintenance Hangar Heliport,34.202202,-119.203003,Oxnard
US-11169,closed,Wesinger Ranch Airport,41.447102,-120.584,Alturas
US-11170,closed,Los Angeles Times - Northridge Heliport,34.238821,-118.56949,Chatsworth
US-11171,closed,Butte Creek Hog Ranch Airport,39.688801,-121.783997,Chico
US-11172,closed,Rockwell Facility Heliport,33.758402,-118.085293,Seal Beach
US-11173,closed,Mono County Medical Heliport,38.252336,-119.230199,Bridgeport
US-11174,closed,Northrop Anaheim Heliport,33.865002,-117.917,Anaheim
US-11175,closed,Flying R Airport,38.283001,-121.254997,Galt
US-11176,closed,Boeing De Soto Heliport,34.234699,-118.584999,Canoga Park
US-11177,closed,PG&E Fresno Service Center Heliport,36.719234,-119.759928,Fresno
US-11178,closed,Hughes/Space & Comm. Heliport,33.930306,-118.397909,El Segundo
US-11179,closed,Shaws Hill Heliport,39.2332,-121.051003,Grass Valley
US-11231,closed,Elk Grove Airport,38.392399,-121.331001,Elk Grove
US-1127,heliport,Simi Valley Hospital Heliport,34.289189,-118.746008,Simi Valley
US-1151,heliport,Riverside County Sheriff Thermal Heliport,33.639378,-116.153028,Thermal
US-11532,closed,Rialto Municipal Miro Field,34.12929916,-117.4020004,Rialto
US-11533,closed,Lost Hills Kern County Airport,35.6236,-119.685997,Lost Hills
US-11560,closed,Roy Williams Airport,34.154202,-116.251999,Joshua Tree
US-1167,small_airport,Trinkle Agricultural Flying Airport,36.47794,-119.51948,Kingsburg
US-1185,small_airport,Ala Doble Airport,38.653343,-122.028258,Esparto
US-1186,heliport,Saint Agnes Medical Center Heliport,36.835911,-119.764797,Fresno
US-1187,small_airport,Santa Cruz Ranch Airstrip,33.989461,-119.680177,Santa Cruz Island
US-1188,heliport,Adventist Health Sonora Heliport,37.977058,-120.371939,Sonora
US-11925,closed,NASA Crows Landing Airport,37.40800095,-121.1090012,Crows Landing
US-11966,closed,El Toro Marine Corps Air Station,33.67610168,-117.7310028,Santa Ana
US-11968,closed,Pinnacles Ranch Airport,36.510201,-121.135002,Paicines
US-1206,heliport,Stanford Health Care-Valleycare Heliport,37.694414,-121.880897,Pleasanton
US-1224,closed,Inglenook Ranch Airport,38.470568,-122.445683,Rutherford
US-1232,closed,Eagleville Airport,41.309663,-120.050268,Eagleville
US-1233,heliport,Rotorcraft Support Inc/RSI Heliport,34.391228,-118.932997,Fillmore
US-1234,closed,Vidal Junction Airport,34.183619,-114.575086,Vidal Junction
US-12488,closed,Alameda Naval Air Station,37.78889847,-122.3199997,Alameda
US-12508,closed,MCAS Tustin,33.70669937,-117.8270035,Tustin
US-12576,closed,MCOLF Camp Pendleton (Red Beach) Airport,33.285643,-117.456476,Oceanside
US-12581,closed,Carmel Valley Vintage Airfield,36.481484,-121.729116,Carmel Valley
US-12587,closed,Sharpe AAF,37.83791667,-121.2728056,Lathrop
US-12602,closed,Hughes Airport,33.975,-118.417,Culver City
US-12610,closed,Berkeley Municipal Heliport,37.8666,-122.3065,Oakland
US-12613,closed,Tri-City Airport,34.0677,-117.2725,San Bernardino
US-12617,closed,San Fernando Airport,34.289,-118.422,San Fernando
US-12618,closed,Hamilton Field,38.06,-122.51,San Rafael
US-12619,closed,Santa Cruz Sky Park,37.0503,-122.0315,Scotts Valley
US-12636,closed,Crissy Field,37.80376,-122.46389,San Francisco
US-12648,small_airport,Corcoran Airport,36.102661,-119.594815,Corcoran
US-12704,small_airport,Cecil Ranch Airport,39.085166,-121.912295,Grimes
US-1303,heliport,Zuma Beach Emergency Helipad,34.01885,-118.82685,Malibu
US-1313,heliport,Glendale Galleria Emergency Helipad,34.146228,-118.256723,Glendale
US-1314,heliport,Glendale City Center Emergency Helipad,34.146987,-118.255468,Glendale
US-1315,heliport,Glendale Police Helipad,34.147022,-118.249283,Glendale
US-1316,heliport,330 North Brand Emergency Helipad,34.151351,-118.25461,Glendale
US-1317,heliport,400 North Brand Emergency Helipad,34.152008,-118.254578,Glendale
US-1318,heliport,450 North Brand Emergency Helipad,34.152691,-118.254578,Glendale
US-1329,closed,Desert Center Airport (1929),33.717415,-115.388718,Desert Center
US-1330,closed,Desert Center Intermediate Field,33.74527,-115.351,Desert Center
US-1331,closed,Eagle Mountain Pump Plant Landing Strip,33.800814,-115.450966,Desert Center
US-1332,small_airport,Eagle Mountain Metropolitan Water District Airstrip,33.843954,-115.457447,Desert Center
US-1333,closed,Rice Army Airfield,34.056144,-114.814081,Rice
US-1410,heliport,Sheraton Gateway Los Angeles Hotel Helipad,33.946537,-118.391011,Los Angeles
US-1411,heliport,Skyview Center II Helipad,33.946951,-118.38967,Los Angeles
US-1412,heliport,Skyview Center I Helipad,33.945919,-118.389734,Los Angeles
US-1413,heliport,Crowne Plaza Los Angeles Airport Hotel Helipad,33.9459,-118.38897,Los Angeles
US-1414,heliport,Residence Inn by Marriott Los Angeles Airport Helipad,33.946115,-118.387379,Los Angeles
US-1415,heliport,Embassy Suites by Hilton Los Angeles International Airport North Helipad,33.94674,-118.38637,Los Angeles
US-1416,heliport,Hilton Los Angeles Airport Helipad,33.94589,-118.38162,Los Angeles
US-1417,heliport,5777 West Century Plaza Helipad,33.94717,-118.38255,Los Angeles
US-1418,heliport,DirecTV LA1 Heliport,33.9304,-118.3858,El Segundo
US-1419,heliport,Raytheon Heliport,33.91554,-118.38704,El Segundo
US-1420,heliport,Raytheon Building Helipad,33.93013,-118.39222,El Segundo
US-1421,heliport,Bundy Olympic Helipad,34.032354,-118.452095,Los Angeles
US-1422,heliport,Executive Tower Helipad,34.036235,-118.442788,Los Angeles
US-1423,heliport,Trident Center Heliport,34.037822,-118.443153,Los Angeles
US-1424,heliport,11300 West Olympic Helipad,34.037747,-118.441356,Los Angeles
US-1425,heliport,Variety Building Helipad,34.04746,-118.44605,Los Angeles
US-1426,heliport,Westwood Gateway III Heliport,34.046517,-118.444403,Los Angeles
US-1433,heliport,Pomona Valley Hospital Medical Center Helipad,34.076759,-117.749464,Pomona
US-1434,closed,Colton Airpark / Morrow Field,34.074364,-117.363875,Colton
US-1435,heliport,Loma Linda University Hospital South Helipad,34.048957,-117.263818,Loma Linda
US-1436,closed,Harvey's Airport,33.617426,-114.832072,Blythe
US-1437,closed,Heron Field,33.606613,-114.574227,Blythe
US-1462,heliport,Gateway Los Angeles Helipad,34.04123,-118.470418,Los Angeles
US-1463,heliport,12400 Wilshire Helipad,34.04175,-118.46974,Los Angeles
US-1464,heliport,12100 Wilshire Helipad,34.04355,-118.46761,Los Angeles
US-1465,heliport,Wilshire Bundy Plaza Helipad,34.04407,-118.46821,Los Angeles
US-1466,heliport,Wilshire Landmark II Helipad,34.04795,-118.46193,Los Angeles
US-1467,heliport,Wilshire Landmark I Helipad,34.04882,-118.46239,Los Angeles
US-1468,heliport,Wells Fargo Center Helipad,34.05102,-118.45986,Los Angeles
US-1469,heliport,One Westwood Helipad,34.05755,-118.44716,Los Angeles
US-1470,heliport,The Tower Helipad,34.057922,-118.444945,Los Angeles
US-1471,heliport,UCLA Wilshire Center Helipad,34.058219,-118.44458,Los Angeles
US-1472,heliport,Murdock Plaza Helipad,34.058397,-118.443984,Los Angeles
US-1484,closed,Coyote Flats,37.204816,-118.477206,Aspendell
US-1485,closed,Big Pine Airstrip,37.147044,-118.239841,Big Pine
US-1487,small_airport,Cinder Cone Dry Lake Bed Airstrip,35.982608,-117.899759,Coso
US-1488,small_airport,Monache Meadows Airstrip,36.22591,-118.171713,Pearsonville
US-1489,closed,Templeton Meadows Airstrip,36.32473,-118.22735,Pearsonville
US-1490,small_airport,Grant Airpark (Olancha Airstrip),36.256092,-117.997112,Olancha
US-1491,closed,Adamson Field,36.28204,-117.99982,Olancha
US-1492,closed,Manzanar Airport,36.73689,-118.144784,Manzanar
US-1494,heliport,Center West Helipad,34.059668,-118.442777,Los Angeles
US-1496,heliport,W Hollywood Helipad,34.101156,-118.325767,Los Angeles
US-1497,heliport,1600 Vine Helipad,34.1001,-118.32564,Los Angeles
